display_sample,display_condition,FileName,pair_index,direction,segment_capacity_mAh,voltage_v,figure
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,165.527866666667,1.3445,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,170.867355555556,1.3457,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,176.206966666667,1.3473,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,181.545855555556,1.3492,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,186.885644444444,1.3507,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,192.2252,1.3526,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,197.564577777778,1.3541,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,202.904355555556,1.356,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,208.244244444444,1.3581,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,213.584422222222,1.3603,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,218.924022222222,1.3625,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,224.264155555556,1.3653,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,229.6038,1.3678,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,234.943933333333,1.3705,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,240.283888888889,1.374,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,245.6236,1.3774,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,250.963755555556,1.3817,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,256.303444444444,1.386,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,261.643377777778,1.3913,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,266.983755555556,1.3975,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,272.3236,1.4046,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,277.663755555556,1.4127,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,283.003511111111,1.4223,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,288.343444444444,1.4332,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,293.683511111111,1.4456,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,299.022911111111,1.4592,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,304.362288888889,1.4679,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,309.701733333333,1.4865,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,315.041222222222,1.4949,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,320.380755555556,1.5054,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,325.720511111111,1.5163,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,331.060733333333,1.5197,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,336.4006,1.5128,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,341.740444444444,1.5026,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,347.080111111111,1.4536,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,352.419333333333,1.4508,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,357.758755555556,1.4527,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,363.098133333333,1.4471,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,368.437577777778,1.4667,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,373.776577777778,1.4521,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,379.115022222222,1.449,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,384.454222222222,1.4502,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,389.7936,1.4443,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,395.132977777778,1.4443,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,charge,400.000888888889,1.4434,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,0.0,1.1867,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,5.3502972222222205,1.1917,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,10.70060833333334,1.1985,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,16.05110277777774,1.2044,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,21.401700000000037,1.2078,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,26.75261388888884,1.2106,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,32.102502777777744,1.2131,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,37.45294444444444,1.2152,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,42.80287500000004,1.2171,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,48.15324444444444,1.2205,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,53.50302222222224,1.2236,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,58.85304444444444,1.2267,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,64.20325000000004,1.2298,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,69.55295555555554,1.2323,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,74.90288333333334,1.2344,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,80.25317222222225,1.2366,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,85.60333333333334,1.2388,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,90.95383888888884,1.2403,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,96.30443333333334,1.2425,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,101.65508888888844,1.2434,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,107.00545555555544,1.2444,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,112.35661111111145,1.2453,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,117.70741111111144,1.2459,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,123.05761111111144,1.2462,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,128.40776666666642,1.2468,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,133.75847777777741,1.2475,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,139.10927777777744,1.2481,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,144.46010000000044,1.2481,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,149.81110000000044,1.2478,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,155.16176666666644,1.2478,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,160.51215555555544,1.2478,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,165.86298888888842,1.2481,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,171.21385555555543,1.2478,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,176.56441111111144,1.2475,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,181.91490000000042,1.2475,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,187.26574444444444,1.2468,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,192.61654444444443,1.2465,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,197.96714444444441,1.2462,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,203.31805555555542,1.2462,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,208.66852222222244,1.2459,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,214.01894444444443,1.2453,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,219.36952222222243,1.2444,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,224.71996666666644,1.2437,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,230.07047777777743,1.2431,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,235.42107777777744,1.2422,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,240.77127777777744,1.2406,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,246.12138888888842,1.2397,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,251.47198888888843,1.2385,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,256.82270000000045,1.2369,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,262.17274444444445,1.2348,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,267.52287777777747,1.2323,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,272.8734333333335,1.2301,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,278.22323333333344,1.2276,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,283.57298888888846,1.2242,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,288.9229888888885,1.2211,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,294.27343333333346,1.2171,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,299.6236111111115,1.2131,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,304.9740555555555,1.2078,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,310.32527777777744,1.201,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,315.67645555555544,1.1941,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,321.0271888888885,1.1839,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,326.37756666666644,1.1693,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,331.72714444444443,1.1449,04b_design_representative_vq
Nafion211,Capacity limit,nAFION211_CCCCCCCCC_127.0.0.1-BTS82-56-5-4-2818581127.ndax,16,discharge,337.07683333333347,1.0667,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,0.0,1.3151,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,7.86776388888888,1.3154,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,15.735402777777782,1.3154,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,23.60311944444448,1.3166,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,31.47058611111108,1.3154,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,39.33796111111108,1.3169,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,47.20327499999998,1.3197,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,55.071458333333375,1.3209,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,62.93982499999997,1.3219,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,70.80813611111108,1.3234,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,78.67562499999998,1.3244,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,86.54334166666668,1.3256,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,94.41101944444448,1.3228,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,102.27888611111078,1.3259,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,110.14671944444478,1.3275,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,118.01416388888877,1.3268,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,125.88173055555579,1.3275,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,133.74913055555578,1.3284,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,141.61610833333378,1.3312,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,149.4834194444448,1.3293,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,157.3508527777778,1.3315,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,165.2176749999998,1.3337,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,173.0845194444448,1.3371,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,180.9515305555558,1.3377,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,188.81909722222179,1.3395,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,196.68696388888878,1.3408,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,204.55360833333378,1.3408,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,212.42056388888878,1.3426,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,220.2883194444448,1.3445,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,228.15625277777778,1.3495,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,236.0235861111108,1.3488,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,243.8899638888888,1.3501,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,251.7571861111108,1.3501,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,259.6248972222218,1.3504,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,267.4927861111108,1.3578,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,275.36045277777777,1.3603,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,283.2275194444448,1.3631,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,291.0951638888888,1.3612,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,298.9632083333338,1.3612,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,306.83036388888877,1.3575,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,314.6984305555558,1.3736,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,322.5671638888888,1.3715,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,330.4344972222218,1.3857,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,338.30320833333377,1.3922,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,346.1709861111108,1.3643,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,354.0382083333338,1.3656,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,361.9049194444448,1.378,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,369.7732749999998,1.3727,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,377.6406972222218,1.3935,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,385.5089194444448,1.3953,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,393.3767416666668,1.3798,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,401.2449638888888,1.4208,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,409.1126083333338,1.3944,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,416.98083055555577,1.3953,04b_design_representative_vq
NafionXL,Capacity limit,XL_CCCCCCCCC_127.0.0.1-BTS82-56-5-6-2818581128.ndax,20,charge,424.8492749999998,1.3891,04b_design_representative_vq
