cell_id,supporting_electrolyte,pair_index,window_mAh_cm2,Q_mAh_cm2,dVdQ_V_per_mAh_cm2,dVdQ_mV_per_mAh_cm2
G4_pristine_cell,NH4Br,23,5.25,118,-0.0145753155342,-14.5753155342
G4_pristine_cell,NH4Br,23,5.25,118.25,-0.0130257620078,-13.0257620078
G4_pristine_cell,NH4Br,23,5.25,118.5,-0.0108418800922,-10.8418800922
G4_pristine_cell,NH4Br,23,5.25,118.75,-0.00802366978754,-8.02366978754
G4_pristine_cell,NH4Br,23,5.25,119,-0.00457113109373,-4.57113109373
G4_pristine_cell,NH4Br,23,5.25,119.25,-0.000484264010794,-0.484264010794
G4_pristine_cell,NH4Br,23,10.25,0.5,-0.00158883090332,-1.58883090332
G4_pristine_cell,NH4Br,23,10.25,0.75,-0.00144527324813,-1.44527324813
G4_pristine_cell,NH4Br,23,10.25,1,-0.00130695427401,-1.30695427401
G4_pristine_cell,NH4Br,23,10.25,1.25,-0.00117387398097,-1.17387398097
G4_pristine_cell,NH4Br,23,10.25,1.5,-0.001046032369,-1.046032369
G4_pristine_cell,NH4Br,23,10.25,1.75,-0.000923429438113,-0.923429438113
G4_pristine_cell,NH4Br,23,10.25,2,-0.000806065188297,-0.806065188297
G4_pristine_cell,NH4Br,23,10.25,2.25,-0.000693939619557,-0.693939619557
G4_pristine_cell,NH4Br,23,10.25,2.5,-0.000587052731893,-0.587052731893
G4_pristine_cell,NH4Br,23,10.25,2.75,-0.000485404525304,-0.485404525304
G4_pristine_cell,NH4Br,23,10.25,3,-0.00038899499979,-0.38899499979
G4_pristine_cell,NH4Br,23,10.25,3.25,-0.000297824155352,-0.297824155352
G4_pristine_cell,NH4Br,23,10.25,3.5,-0.000211891991989,-0.211891991989
G4_pristine_cell,NH4Br,23,10.25,3.75,-0.000131198509701,-0.131198509701
G4_pristine_cell,NH4Br,23,10.25,4,-5.57437084891e-05,-0.0557437084891
G4_pristine_cell,NH4Br,23,10.25,4.25,1.44724116475e-05,0.0144724116475
G4_pristine_cell,NH4Br,23,10.25,4.5,7.94498507088e-05,0.0794498507088
G4_pristine_cell,NH4Br,23,10.25,4.75,0.000139188608694,0.139188608695
G4_pristine_cell,NH4Br,23,10.25,5,0.000193688685605,0.193688685605
G4_pristine_cell,NH4Br,23,10.25,5.25,0.00024295008144,0.24295008144
G4_pristine_cell,NH4Br,23,10.25,5.5,0.0002869727962,0.2869727962
G4_pristine_cell,NH4Br,23,10.25,5.75,0.000293866867335,0.293866867335
G4_pristine_cell,NH4Br,23,10.25,6,0.000295789249081,0.295789249081
G4_pristine_cell,NH4Br,23,10.25,6.25,0.000294719834441,0.294719834441
G4_pristine_cell,NH4Br,23,10.25,6.5,0.000295541929828,0.295541929828
G4_pristine_cell,NH4Br,23,10.25,6.75,0.000304267240829,0.304267240829
G4_pristine_cell,NH4Br,23,10.25,7,0.000320613890598,0.320613890598
G4_pristine_cell,NH4Br,23,10.25,7.25,0.000334449175551,0.334449175551
G4_pristine_cell,NH4Br,23,10.25,7.5,0.000344975974566,0.344975974566
G4_pristine_cell,NH4Br,23,10.25,7.75,0.000352304645512,0.352304645512
G4_pristine_cell,NH4Br,23,10.25,8,0.000357974340738,0.357974340738
G4_pristine_cell,NH4Br,23,10.25,8.25,0.000363551831184,0.363551831184
G4_pristine_cell,NH4Br,23,10.25,8.5,0.000368279698431,0.368279698431
G4_pristine_cell,NH4Br,23,10.25,8.75,0.000373390287033,0.373390287033
G4_pristine_cell,NH4Br,23,10.25,9,0.000381183631768,0.381183631768
G4_pristine_cell,NH4Br,23,10.25,9.25,0.000391547820197,0.391547820197
G4_pristine_cell,NH4Br,23,10.25,9.5,0.000404510366574,0.404510366574
G4_pristine_cell,NH4Br,23,10.25,9.75,0.000418714235112,0.418714235112
G4_pristine_cell,NH4Br,23,10.25,10,0.000433032605287,0.433032605287
G4_pristine_cell,NH4Br,23,10.25,10.25,0.000447010824687,0.447010824687
G4_pristine_cell,NH4Br,23,10.25,10.5,0.000460261718276,0.460261718275
G4_pristine_cell,NH4Br,23,10.25,10.75,0.000472470509473,0.472470509473
G4_pristine_cell,NH4Br,23,10.25,11,0.000483399738511,0.483399738511
G4_pristine_cell,NH4Br,23,10.25,11.25,0.000492894180146,0.492894180146
G4_pristine_cell,NH4Br,23,10.25,11.5,0.000500016318926,0.500016318926
G4_pristine_cell,NH4Br,23,10.25,11.75,0.000504376633488,0.504376633488
G4_pristine_cell,NH4Br,23,10.25,12,0.00050673647239,0.50673647239
G4_pristine_cell,NH4Br,23,10.25,12.25,0.000507868249285,0.507868249285
G4_pristine_cell,NH4Br,23,10.25,12.5,0.000508565278331,0.508565278331
G4_pristine_cell,NH4Br,23,10.25,12.75,0.000509551023298,0.509551023298
G4_pristine_cell,NH4Br,23,10.25,13,0.00051128379329,0.51128379329
G4_pristine_cell,NH4Br,23,10.25,13.25,0.000514902808852,0.514902808852
G4_pristine_cell,NH4Br,23,10.25,13.5,0.000521576687198,0.521576687198
G4_pristine_cell,NH4Br,23,10.25,13.75,0.000529612880533,0.529612880533
G4_pristine_cell,NH4Br,23,10.25,14,0.000537242860587,0.537242860587
G4_pristine_cell,NH4Br,23,10.25,14.25,0.000545722207881,0.545722207881
G4_pristine_cell,NH4Br,23,10.25,14.5,0.000553901517399,0.553901517399
G4_pristine_cell,NH4Br,23,10.25,14.75,0.000560087508367,0.560087508367
G4_pristine_cell,NH4Br,23,10.25,15,0.000563785757287,0.563785757287
G4_pristine_cell,NH4Br,23,10.25,15.25,0.000567343442919,0.567343442919
G4_pristine_cell,NH4Br,23,10.25,15.5,0.000570815768456,0.570815768456
G4_pristine_cell,NH4Br,23,10.25,15.75,0.000574437453068,0.574437453068
G4_pristine_cell,NH4Br,23,10.25,16,0.000578627653001,0.578627653001
G4_pristine_cell,NH4Br,23,10.25,16.25,0.000583994874172,0.583994874172
G4_pristine_cell,NH4Br,23,10.25,16.5,0.000589134377878,0.589134377878
G4_pristine_cell,NH4Br,23,10.25,16.75,0.000593766777611,0.593766777611
G4_pristine_cell,NH4Br,23,10.25,17,0.000596810372579,0.596810372579
G4_pristine_cell,NH4Br,23,10.25,17.25,0.000599253946559,0.599253946559
G4_pristine_cell,NH4Br,23,10.25,17.5,0.000602089953814,0.602089953814
G4_pristine_cell,NH4Br,23,10.25,17.75,0.000604495143891,0.604495143891
G4_pristine_cell,NH4Br,23,10.25,18,0.000605393831785,0.605393831785
G4_pristine_cell,NH4Br,23,10.25,18.25,0.000605432913894,0.605432913894
G4_pristine_cell,NH4Br,23,10.25,18.5,0.000604095994259,0.604095994259
G4_pristine_cell,NH4Br,23,10.25,18.75,0.000600486066287,0.600486066287
G4_pristine_cell,NH4Br,23,10.25,19,0.000594343137265,0.594343137265
G4_pristine_cell,NH4Br,23,10.25,19.25,0.000587428516277,0.587428516277
G4_pristine_cell,NH4Br,23,10.25,19.5,0.000579340575328,0.579340575328
G4_pristine_cell,NH4Br,23,10.25,19.75,0.000569863726362,0.569863726362
G4_pristine_cell,NH4Br,23,10.25,20,0.000559659486861,0.559659486861
G4_pristine_cell,NH4Br,23,10.25,20.25,0.000549394572028,0.549394572028
G4_pristine_cell,NH4Br,23,10.25,20.5,0.000539745816905,0.539745816905
G4_pristine_cell,NH4Br,23,10.25,20.75,0.000531594844856,0.531594844856
G4_pristine_cell,NH4Br,23,10.25,21,0.000527031295625,0.527031295625
G4_pristine_cell,NH4Br,23,10.25,21.25,0.000526112929993,0.526112929993
G4_pristine_cell,NH4Br,23,10.25,21.5,0.000529020165182,0.529020165182
G4_pristine_cell,NH4Br,23,10.25,21.75,0.000534770638524,0.534770638524
G4_pristine_cell,NH4Br,23,10.25,22,0.000542169930627,0.542169930627
G4_pristine_cell,NH4Br,23,10.25,22.25,0.000560970946147,0.560970946147
G4_pristine_cell,NH4Br,23,10.25,22.5,0.000589557407391,0.589557407391
G4_pristine_cell,NH4Br,23,10.25,22.75,0.000622606560891,0.622606560891
G4_pristine_cell,NH4Br,23,10.25,23,0.000655366153838,0.655366153838
G4_pristine_cell,NH4Br,23,10.25,23.25,0.000683190177522,0.683190177522
G4_pristine_cell,NH4Br,23,10.25,23.5,0.000692656895139,0.692656895139
G4_pristine_cell,NH4Br,23,10.25,23.75,0.000671588465434,0.671588465434
G4_pristine_cell,NH4Br,23,10.25,24,0.000626536084225,0.626536084225
G4_pristine_cell,NH4Br,23,10.25,24.25,0.000563230430711,0.563230430711
G4_pristine_cell,NH4Br,23,10.25,24.5,0.000489327189443,0.489327189443
G4_pristine_cell,NH4Br,23,10.25,24.75,0.000414607528703,0.414607528703
G4_pristine_cell,NH4Br,23,10.25,25,0.000388477400666,0.388477400666
G4_pristine_cell,NH4Br,23,10.25,25.25,0.00039415623823,0.39415623823
G4_pristine_cell,NH4Br,23,10.25,25.5,0.000417167156932,0.417167156932
G4_pristine_cell,NH4Br,23,10.25,25.75,0.000445215646141,0.445215646141
G4_pristine_cell,NH4Br,23,10.25,26,0.000468068268304,0.468068268304
G4_pristine_cell,NH4Br,23,10.25,26.25,0.000467321830191,0.467321830191
G4_pristine_cell,NH4Br,23,10.25,26.5,0.000437118564195,0.437118564195
G4_pristine_cell,NH4Br,23,10.25,26.75,0.000377854369185,0.377854369185
G4_pristine_cell,NH4Br,23,10.25,27,0.000290389206291,0.290389206291
G4_pristine_cell,NH4Br,23,10.25,27.25,0.000174488730392,0.174488730392
G4_pristine_cell,NH4Br,23,10.25,27.5,1.87583435999e-05,0.0187583435999
G4_pristine_cell,NH4Br,23,10.25,27.75,-0.000189464556008,-0.189464556008
G4_pristine_cell,NH4Br,23,10.25,28,-0.000434301365055,-0.434301365055
G4_pristine_cell,NH4Br,23,10.25,28.25,-0.000701427138572,-0.701427138572
G4_pristine_cell,NH4Br,23,10.25,28.5,-0.000976749767831,-0.976749767831
G4_pristine_cell,NH4Br,23,10.25,28.75,-0.00124953389804,-1.24953389804
G4_pristine_cell,NH4Br,23,10.25,29,-0.00153549915269,-1.53549915269
G4_pristine_cell,NH4Br,23,10.25,29.25,-0.00181401092007,-1.81401092007
G4_pristine_cell,NH4Br,23,10.25,29.5,-0.00206742091937,-2.06742091937
G4_pristine_cell,NH4Br,23,10.25,29.75,-0.00228171212581,-2.28171212581
G4_pristine_cell,NH4Br,23,10.25,30,-0.00244605411033,-2.44605411033
G4_pristine_cell,NH4Br,23,10.25,30.25,-0.00253326089487,-2.53326089487
G4_pristine_cell,NH4Br,23,10.25,30.5,-0.00253722847934,-2.53722847934
G4_pristine_cell,NH4Br,23,10.25,30.75,-0.0024644784289,-2.4644784289
G4_pristine_cell,NH4Br,23,10.25,31,-0.00232226877315,-2.32226877315
G4_pristine_cell,NH4Br,23,10.25,31.25,-0.002116878208,-2.116878208
G4_pristine_cell,NH4Br,23,10.25,31.5,-0.00185770249334,-1.85770249334
G4_pristine_cell,NH4Br,23,10.25,31.75,-0.00155528176126,-1.55528176126
G4_pristine_cell,NH4Br,23,10.25,32,-0.00121902469134,-1.21902469134
G4_pristine_cell,NH4Br,23,10.25,32.25,-0.000859262270764,-0.859262270764
G4_pristine_cell,NH4Br,23,10.25,32.5,-0.000472205924078,-0.472205924078
G4_pristine_cell,NH4Br,23,10.25,32.75,-5.97264605963e-05,-0.0597264605963
G4_pristine_cell,NH4Br,23,10.25,33,0.000391378575352,0.391378575352
G4_pristine_cell,NH4Br,23,10.25,33.25,0.000868291213083,0.868291213083
G4_pristine_cell,NH4Br,23,10.25,33.5,0.00135942028897,1.35942028897
G4_pristine_cell,NH4Br,23,10.25,33.75,0.00183989752438,1.83989752438
G4_pristine_cell,NH4Br,23,10.25,34,0.00227574284423,2.27574284423
G4_pristine_cell,NH4Br,23,10.25,34.25,0.00263353102747,2.63353102747
G4_pristine_cell,NH4Br,23,10.25,34.5,0.00289109707721,2.89109707721
G4_pristine_cell,NH4Br,23,10.25,34.75,0.00303403337379,3.03403337379
G4_pristine_cell,NH4Br,23,10.25,35,0.00305260879214,3.05260879214
G4_pristine_cell,NH4Br,23,10.25,35.25,0.00300047260223,3.00047260223
G4_pristine_cell,NH4Br,23,10.25,35.5,0.00289999674019,2.89999674019
G4_pristine_cell,NH4Br,23,10.25,35.75,0.00278442086164,2.78442086164
G4_pristine_cell,NH4Br,23,10.25,36,0.0026503419756,2.6503419756
G4_pristine_cell,NH4Br,23,10.25,36.25,0.00249890504694,2.49890504694
G4_pristine_cell,NH4Br,23,10.25,36.5,0.0023208859617,2.3208859617
G4_pristine_cell,NH4Br,23,10.25,36.75,0.0021157972791,2.1157972791
G4_pristine_cell,NH4Br,23,10.25,37,0.00183191400828,1.83191400828
G4_pristine_cell,NH4Br,23,10.25,37.25,0.00150313916743,1.50313916743
G4_pristine_cell,NH4Br,23,10.25,37.5,0.00116553824303,1.16553824303
G4_pristine_cell,NH4Br,23,10.25,37.75,0.00083626435151,0.83626435151
G4_pristine_cell,NH4Br,23,10.25,38,0.000515320923245,0.515320923245
G4_pristine_cell,NH4Br,23,10.25,38.25,0.000226292436642,0.226292436642
G4_pristine_cell,NH4Br,23,10.25,38.5,-1.22996375442e-05,-0.0122996375442
G4_pristine_cell,NH4Br,23,10.25,38.75,-0.000186556281364,-0.186556281364
G4_pristine_cell,NH4Br,23,10.25,39,-0.000285253147275,-0.285253147275
G4_pristine_cell,NH4Br,23,10.25,39.25,-0.000336043464366,-0.336043464366
G4_pristine_cell,NH4Br,23,10.25,39.5,-0.000329081451644,-0.329081451644
G4_pristine_cell,NH4Br,23,10.25,39.75,-0.000243328618303,-0.243328618303
G4_pristine_cell,NH4Br,23,10.25,40,-0.000105369701428,-0.105369701428
G4_pristine_cell,NH4Br,23,10.25,40.25,5.82550228461e-05,0.0582550228461
G4_pristine_cell,NH4Br,23,10.25,40.5,0.000248248596971,0.248248596971
G4_pristine_cell,NH4Br,23,10.25,40.75,0.000459246489826,0.459246489826
G4_pristine_cell,NH4Br,23,10.25,41,0.000663189327404,0.663189327404
G4_pristine_cell,NH4Br,23,10.25,41.25,0.000855044799215,0.855044799215
G4_pristine_cell,NH4Br,23,10.25,41.5,0.00103123131765,1.03123131765
G4_pristine_cell,NH4Br,23,10.25,41.75,0.00118703341343,1.18703341343
G4_pristine_cell,NH4Br,23,10.25,42,0.00131637123112,1.31637123112
G4_pristine_cell,NH4Br,23,10.25,42.25,0.00142162815154,1.42162815154
G4_pristine_cell,NH4Br,23,10.25,42.5,0.00149947034575,1.49947034575
G4_pristine_cell,NH4Br,23,10.25,42.75,0.00153982803904,1.53982803904
G4_pristine_cell,NH4Br,23,10.25,43,0.00153330731345,1.53330731345
G4_pristine_cell,NH4Br,23,10.25,43.25,0.00149773896694,1.49773896694
G4_pristine_cell,NH4Br,23,10.25,43.5,0.00142428843931,1.42428843931
G4_pristine_cell,NH4Br,23,10.25,43.75,0.00129117360312,1.29117360312
G4_pristine_cell,NH4Br,23,10.25,44,0.0011167274486,1.1167274486
G4_pristine_cell,NH4Br,23,10.25,44.25,0.000918408200341,0.918408200341
G4_pristine_cell,NH4Br,23,10.25,44.5,0.000694429163655,0.694429163655
G4_pristine_cell,NH4Br,23,10.25,44.75,0.000444839511662,0.444839511662
G4_pristine_cell,NH4Br,23,10.25,45,0.000158024989986,0.158024989986
G4_pristine_cell,NH4Br,23,10.25,45.25,-0.000158292792507,-0.158292792507
G4_pristine_cell,NH4Br,23,10.25,45.5,-0.000496879893329,-0.496879893329
G4_pristine_cell,NH4Br,23,10.25,45.75,-0.000833502846444,-0.833502846444
G4_pristine_cell,NH4Br,23,10.25,46,-0.00111790600918,-1.11790600918
G4_pristine_cell,NH4Br,23,10.25,46.25,-0.00129744358728,-1.29744358728
G4_pristine_cell,NH4Br,23,10.25,46.5,-0.0013389335661,-1.3389335661
G4_pristine_cell,NH4Br,23,10.25,46.75,-0.0012397717642,-1.2397717642
G4_pristine_cell,NH4Br,23,10.25,47,-0.000993763869019,-0.993763869019
G4_pristine_cell,NH4Br,23,10.25,47.25,-0.000677720939727,-0.677720939727
G4_pristine_cell,NH4Br,23,10.25,47.5,-0.000316568194436,-0.316568194436
G4_pristine_cell,NH4Br,23,10.25,47.75,5.56239398923e-05,0.0556239398923
G4_pristine_cell,NH4Br,23,10.25,48,0.000428399976893,0.428399976893
G4_pristine_cell,NH4Br,23,10.25,48.25,0.000789583658029,0.789583658029
G4_pristine_cell,NH4Br,23,10.25,48.5,0.00113190149615,1.13190149615
G4_pristine_cell,NH4Br,23,10.25,48.75,0.00144582639324,1.44582639324
G4_pristine_cell,NH4Br,23,10.25,49,0.00172159981685,1.72159981685
G4_pristine_cell,NH4Br,23,10.25,49.25,0.00194300905897,1.94300905897
G4_pristine_cell,NH4Br,23,10.25,49.5,0.00209171730755,2.09171730755
G4_pristine_cell,NH4Br,23,10.25,49.75,0.00216752611853,2.16752611853
G4_pristine_cell,NH4Br,23,10.25,50,0.00220424269839,2.20424269839
G4_pristine_cell,NH4Br,23,10.25,50.25,0.00220323119469,2.20323119469
G4_pristine_cell,NH4Br,23,10.25,50.5,0.00216809679204,2.16809679204
G4_pristine_cell,NH4Br,23,10.25,50.75,0.00210570425552,2.10570425552
G4_pristine_cell,NH4Br,23,10.25,51,0.00202436123273,2.02436123273
G4_pristine_cell,NH4Br,23,10.25,51.25,0.00191011430988,1.91011430988
G4_pristine_cell,NH4Br,23,10.25,51.5,0.00177101949141,1.77101949141
G4_pristine_cell,NH4Br,23,10.25,51.75,0.00163609999822,1.63609999822
G4_pristine_cell,NH4Br,23,10.25,52,0.00149424241597,1.49424241597
G4_pristine_cell,NH4Br,23,10.25,52.25,0.0013369654431,1.3369654431
G4_pristine_cell,NH4Br,23,10.25,52.5,0.00116906686689,1.16906686689
G4_pristine_cell,NH4Br,23,10.25,52.75,0.000998157274434,0.998157274434
G4_pristine_cell,NH4Br,23,10.25,53,0.000779741791495,0.779741791495
G4_pristine_cell,NH4Br,23,10.25,53.25,0.000534673144339,0.534673144339
G4_pristine_cell,NH4Br,23,10.25,53.5,0.000297350072461,0.297350072461
G4_pristine_cell,NH4Br,23,10.25,53.75,8.78590637599e-05,0.0878590637599
G4_pristine_cell,NH4Br,23,10.25,54,-0.000105878193403,-0.105878193403
G4_pristine_cell,NH4Br,23,10.25,54.25,-0.000271263218663,-0.271263218663
G4_pristine_cell,NH4Br,23,10.25,54.5,-0.000397613278971,-0.397613278971
G4_pristine_cell,NH4Br,23,10.25,54.75,-0.000475349297179,-0.475349297179
G4_pristine_cell,NH4Br,23,10.25,55,-0.000497185616798,-0.497185616798
G4_pristine_cell,NH4Br,23,10.25,55.25,-0.000481767275759,-0.481767275759
G4_pristine_cell,NH4Br,23,10.25,55.5,-0.000417583008025,-0.417583008025
G4_pristine_cell,NH4Br,23,10.25,55.75,-0.000214612119251,-0.21461211925
G4_pristine_cell,NH4Br,23,10.25,56,6.13590301585e-05,0.0613590301585
G4_pristine_cell,NH4Br,23,10.25,56.25,0.000348350223551,0.348350223551
G4_pristine_cell,NH4Br,23,10.25,56.5,0.000632391540441,0.632391540441
G4_pristine_cell,NH4Br,23,10.25,56.75,0.000908359960669,0.908359960669
G4_pristine_cell,NH4Br,23,10.25,57,0.00100079689569,1.00079689569
G4_pristine_cell,NH4Br,23,10.25,57.25,0.000921357149368,0.921357149368
G4_pristine_cell,NH4Br,23,10.25,57.5,0.000729797633201,0.729797633201
G4_pristine_cell,NH4Br,23,10.25,57.75,0.000473676342363,0.473676342363
G4_pristine_cell,NH4Br,23,10.25,58,0.000175181585805,0.175181585805
G4_pristine_cell,NH4Br,23,10.25,58.25,-8.85412591189e-05,-0.0885412591189
G4_pristine_cell,NH4Br,23,10.25,58.5,-0.000257442250596,-0.257442250596
G4_pristine_cell,NH4Br,23,10.25,58.75,-0.000345546923752,-0.345546923752
G4_pristine_cell,NH4Br,23,10.25,59,-0.000366661608052,-0.366661608052
G4_pristine_cell,NH4Br,23,10.25,59.25,-0.000328701534087,-0.328701534087
G4_pristine_cell,NH4Br,23,10.25,59.5,-0.000236499754616,-0.236499754616
G4_pristine_cell,NH4Br,23,10.25,59.75,-6.1082516622e-05,-0.061082516622
G4_pristine_cell,NH4Br,23,10.25,60,0.000167628530959,0.167628530959
G4_pristine_cell,NH4Br,23,10.25,60.25,0.000422813700883,0.422813700883
G4_pristine_cell,NH4Br,23,10.25,60.5,0.00067843972582,0.67843972582
G4_pristine_cell,NH4Br,23,10.25,60.75,0.000910740396111,0.910740396111
G4_pristine_cell,NH4Br,23,10.25,61,0.00102436114796,1.02436114796
G4_pristine_cell,NH4Br,23,10.25,61.25,0.00101128830525,1.01128830525
G4_pristine_cell,NH4Br,23,10.25,61.5,0.000892359484852,0.892359484852
G4_pristine_cell,NH4Br,23,10.25,61.75,0.00069501502198,0.69501502198
G4_pristine_cell,NH4Br,23,10.25,62,0.000480072147135,0.480072147135
G4_pristine_cell,NH4Br,23,10.25,62.25,0.000314499765631,0.314499765631
G4_pristine_cell,NH4Br,23,10.25,62.5,0.000261247855669,0.261247855669
G4_pristine_cell,NH4Br,23,10.25,62.75,0.000317556407069,0.317556407069
G4_pristine_cell,NH4Br,23,10.25,63,0.000485197300978,0.485197300978
G4_pristine_cell,NH4Br,23,10.25,63.25,0.000695855693614,0.695855693614
G4_pristine_cell,NH4Br,23,10.25,63.5,0.00091447533048,0.91447533048
G4_pristine_cell,NH4Br,23,10.25,63.75,0.00107290855407,1.07290855407
G4_pristine_cell,NH4Br,23,10.25,64,0.00117362150276,1.17362150276
G4_pristine_cell,NH4Br,23,10.25,64.25,0.00121620873619,1.21620873619
G4_pristine_cell,NH4Br,23,10.25,64.5,0.00119614810447,1.19614810447
G4_pristine_cell,NH4Br,23,10.25,64.75,0.00110553230501,1.10553230501
G4_pristine_cell,NH4Br,23,10.25,65,0.000942754744654,0.942754744654
G4_pristine_cell,NH4Br,23,10.25,65.25,0.000693961427997,0.693961427997
G4_pristine_cell,NH4Br,23,10.25,65.5,0.000338407495356,0.338407495356
G4_pristine_cell,NH4Br,23,10.25,65.75,-0.000118093885976,-0.118093885976
G4_pristine_cell,NH4Br,23,10.25,66,-0.000530787818144,-0.530787818143
G4_pristine_cell,NH4Br,23,10.25,66.25,-0.000876488409581,-0.876488409581
G4_pristine_cell,NH4Br,23,10.25,66.5,-0.00112823296835,-1.12823296835
G4_pristine_cell,NH4Br,23,10.25,66.75,-0.00121369072908,-1.21369072908
G4_pristine_cell,NH4Br,23,10.25,67,-0.00105683093834,-1.05683093834
G4_pristine_cell,NH4Br,23,10.25,67.25,-0.000804086466508,-0.804086466508
G4_pristine_cell,NH4Br,23,10.25,67.5,-0.000501307348905,-0.501307348905
G4_pristine_cell,NH4Br,23,10.25,67.75,-6.8993814242e-05,-0.068993814242
G4_pristine_cell,NH4Br,23,10.25,68,0.000416856107115,0.416856107115
G4_pristine_cell,NH4Br,23,10.25,68.25,0.000878984655527,0.878984655527
G4_pristine_cell,NH4Br,23,10.25,68.5,0.00130291169855,1.30291169855
G4_pristine_cell,NH4Br,23,10.25,68.75,0.00170545315846,1.70545315846
G4_pristine_cell,NH4Br,23,10.25,69,0.00197388345566,1.97388345566
G4_pristine_cell,NH4Br,23,10.25,69.25,0.00208184043164,2.08184043164
G4_pristine_cell,NH4Br,23,10.25,69.5,0.00204994907659,2.04994907659
G4_pristine_cell,NH4Br,23,10.25,69.75,0.0019038559226,1.9038559226
G4_pristine_cell,NH4Br,23,10.25,70,0.00172273372726,1.72273372726
G4_pristine_cell,NH4Br,23,10.25,70.25,0.00157551001827,1.57551001827
G4_pristine_cell,NH4Br,23,10.25,70.5,0.00154218421769,1.54218421769
G4_pristine_cell,NH4Br,23,10.25,70.75,0.00162572594903,1.62572594903
G4_pristine_cell,NH4Br,23,10.25,71,0.0018349225127,1.8349225127
G4_pristine_cell,NH4Br,23,10.25,71.25,0.00207306676097,2.07306676097
G4_pristine_cell,NH4Br,23,10.25,71.5,0.00228837309577,2.28837309577
G4_pristine_cell,NH4Br,23,10.25,71.75,0.0024852629127,2.4852629127
G4_pristine_cell,NH4Br,23,10.25,72,0.00261718574429,2.61718574429
G4_pristine_cell,NH4Br,23,10.25,72.25,0.00263890023678,2.63890023678
G4_pristine_cell,NH4Br,23,10.25,72.5,0.00255926389489,2.55926389489
G4_pristine_cell,NH4Br,23,10.25,72.75,0.00242436072549,2.42436072549
G4_pristine_cell,NH4Br,23,10.25,73,0.00214416040526,2.14416040526
G4_pristine_cell,NH4Br,23,10.25,73.25,0.00172217414182,1.72217414182
G4_pristine_cell,NH4Br,23,10.25,73.5,0.00122696290213,1.22696290213
G4_pristine_cell,NH4Br,23,10.25,73.75,0.00071793293546,0.71793293546
G4_pristine_cell,NH4Br,23,10.25,74,0.000183497912183,0.183497912183
G4_pristine_cell,NH4Br,23,10.25,74.25,-0.00032863684093,-0.32863684093
G4_pristine_cell,NH4Br,23,10.25,74.5,-0.000766460857552,-0.766460857552
G4_pristine_cell,NH4Br,23,10.25,74.75,-0.00112415153074,-1.12415153074
G4_pristine_cell,NH4Br,23,10.25,75,-0.00139788677425,-1.39788677425
G4_pristine_cell,NH4Br,23,10.25,75.25,-0.00157316964323,-1.57316964323
G4_pristine_cell,NH4Br,23,10.25,75.5,-0.00164102060784,-1.64102060784
G4_pristine_cell,NH4Br,23,10.25,75.75,-0.00153120905646,-1.53120905646
G4_pristine_cell,NH4Br,23,10.25,76,-0.00126622525582,-1.26622525582
G4_pristine_cell,NH4Br,23,10.25,76.25,-0.000867344005316,-0.867344005316
G4_pristine_cell,NH4Br,23,10.25,76.5,-0.000380854360777,-0.380854360777
G4_pristine_cell,NH4Br,23,10.25,76.75,0.000124932985759,0.124932985759
G4_pristine_cell,NH4Br,23,10.25,77,0.000602936654126,0.602936654126
G4_pristine_cell,NH4Br,23,10.25,77.25,0.00101091747127,1.01091747127
G4_pristine_cell,NH4Br,23,10.25,77.5,0.00131047705895,1.31047705895
G4_pristine_cell,NH4Br,23,10.25,77.75,0.00146973100853,1.46973100853
G4_pristine_cell,NH4Br,23,10.25,78,0.00160391820634,1.60391820634
G4_pristine_cell,NH4Br,23,10.25,78.25,0.00170924807505,1.70924807505
G4_pristine_cell,NH4Br,23,10.25,78.5,0.00176807526019,1.76807526019
G4_pristine_cell,NH4Br,23,10.25,78.75,0.00183067676709,1.83067676709
G4_pristine_cell,NH4Br,23,10.25,79,0.00194854764167,1.94854764167
G4_pristine_cell,NH4Br,23,10.25,79.25,0.0020524168284,2.0524168284
G4_pristine_cell,NH4Br,23,10.25,79.5,0.00210170665547,2.10170665547
G4_pristine_cell,NH4Br,23,10.25,79.75,0.00215550882796,2.15550882796
G4_pristine_cell,NH4Br,23,10.25,80,0.00217046880508,2.17046880508
G4_pristine_cell,NH4Br,23,10.25,80.25,0.00209633510459,2.09633510459
G4_pristine_cell,NH4Br,23,10.25,80.5,0.00192829410375,1.92829410375
G4_pristine_cell,NH4Br,23,10.25,80.75,0.00171252064854,1.71252064854
G4_pristine_cell,NH4Br,23,10.25,81,0.00143527068709,1.43527068709
G4_pristine_cell,NH4Br,23,10.25,81.25,0.00109176440595,1.09176440595
G4_pristine_cell,NH4Br,23,10.25,81.5,0.000686911225128,0.686911225128
G4_pristine_cell,NH4Br,23,10.25,81.75,0.000229234943926,0.229234943926
G4_pristine_cell,NH4Br,23,10.25,82,-0.00021806724333,-0.21806724333
G4_pristine_cell,NH4Br,23,10.25,82.25,-0.000605543025693,-0.605543025693
G4_pristine_cell,NH4Br,23,10.25,82.5,-0.000854710032849,-0.854710032849
G4_pristine_cell,NH4Br,23,10.25,82.75,-0.00094888317704,-0.94888317704
G4_pristine_cell,NH4Br,23,10.25,83,-0.000862425518385,-0.862425518384
G4_pristine_cell,NH4Br,23,10.25,83.25,-0.000700163158932,-0.700163158932
